(13201790, 1)
(13219828, 2)
(13220152, 2)
(13220379, 2)
(13220586, 2)
(13224248, 1)
(13224484, 1)
(13231884, 2)
(13235303, 1)
(13247282, 1)
(13262058, 1)
(13265745, 1)
(13267324, 1)
(13267498, 1)
(13267758, 1)
(13268321, 1)
(13268958, 1)
(13269645, 1)
(13270908, 1)
(13272682, 1)
(13272742, 1)
(13273895, 1)
(13274789, 1)
(13276087, 1)
(13293064, 1)
(13299627, 1)
(13303312, 2)
(13325097, 1)
(13325331, 1)
(13330554, 1)
(13331228, 1)
(13343150, 1)
(13343369, 2)
(13361012, 1)
(13361670, 1)
(13363589, 1)
(13364144, 1)
(13367856, 1)
(13370507, 1)
(13405793, 2)
(13406039, 1)
(13489295, 1)
(13495931, 1)
(13496838, 1)
(13497265, 1)
(13497382, 1)
(13498265, 1)
(13554283, 1)
(13561605, 1)
(13561795, 1)
(13623902, 1)
(13626174, 1)
(13627437, 1)
(13627508, 1)
(13629470, 1)
(13629675, 1)
(13631255, 1)
(13631697, 1)
(13632303, 2)
(13633449, 1)
(13635140, 1)
(13635521, 2)
(13635723, 2)
(13636792, 1)
(13638514, 1)
(13638791, 2)
(13639536, 1)
(13640613, 1)
(13643726, 1)
(13644033, 1)
(13655025, 1)
(13655243, 1)
(13660249, 1)
(13661793, 1)
(13684379, 2)
(13687686, 2)
(13693324, 2)
(13711906, 2)
(13719567, 2)
(13719635, 1)
(13719898, 1)
(13720375, 1)
(13722056, 1)
(13723794, 1)
(13724155, 1)
(13767467, 2)
(13782073, 2)
(13798424, 1)
(13799800, 2)
(13814607, 1)
(13814995, 1)
(13815489, 1)
(13816206, 1)
(13817792, 1)
(13820038, 1)
(13852657, 1)
(13858085, 1)
(13858832, 1)
(13858936, 2)
(13870027, 2)
(13881089, 1)
(13882626, 1)
(13882886, 1)
(13883090, 1)
(13883893, 1)
(13884546, 1)
(13885050, 1)
(13903770, 1)
(13908254, 1)
(13908582, 1)
(13909209, 1)
(13910073, 1)
(13911365, 1)
(13912990, 1)
(13913269, 1)
(13914959, 1)
(13917381, 1)
(13919684, 1)
(13933936, 1)
(13935013, 1)
(13936365, 1)
(13959181, 1)
(13990464, 2)
(13995405, 2)
(13999327, 2)
(14005789, 2)
(14016324, 2)
(14016872, 1)
(14028771, 2)
(14055074, 1)
(14055515, 1)
(14062776, 1)
(14062860, 1)
(14063134, 1)
(14073625, 1)
(14076597, 2)
(14111944, 1)
(14114557, 1)
(14118155, 1)
(14121840, 2)
(14123036, 1)
(14127164, 1)
(14128704, 2)
(14128846, 1)
(14128999, 1)
(14129577, 1)
(14135088, 1)
(14135391, 1)
(14136536, 1)
(14136649, 1)
(14136704, 1)
(14142615, 2)
(14171839, 1)
(14177094, 1)
(14187020, 1)
(14204222, 1)
(14206296, 2)
(14210126, 1)
(14212109, 1)
(14212657, 1)
(14213625, 2)
(14214587, 1)
(14214823, 1)
(14220238, 1)
(14220908, 2)
(14228828, 1)
(14234483, 1)
(14235486, 2)
(14236825, 1)
(14250610, 1)
(14252320, 1)
(14252441, 1)
(14254571, 1)
(14254720, 1)
(14255198, 1)
(14255751, 1)
(14256239, 1)
(14257324, 1)
(14257405, 1)
(14257970, 1)
(14285721, 2)
(14291012, 1)
(14294370, 1)
(14294717, 1)
(14295743, 2)
(14295843, 1)
(14296540, 1)
(14298394, 1)
(14299957, 1)
(14302405, 1)
(14305799, 1)
(14306007, 1)
(14311185, 1)
(14312026, 1)
(14312151, 1)
(14315449, 1)
(14336374, 1)
(14337572, 1)
(14337990, 1)
(14339413, 1)
(14341919, 1)
(14345551, 1)
(14346916, 1)
(14348377, 1)
(14348754, 1)
(14349196, 1)
(14351260, 1)
(14382837, 1)
(14385021, 1)
(14386346, 1)
(14386566, 1)
(14388304, 1)
(14388363, 1)
(14388644, 1)
(14406663, 1)
(14409269, 1)
(14409556, 1)
(14409858, 1)
(14410370, 1)
(14439883, 1)
(14440314, 1)
(14441519, 1)
(14441720, 1)
(14442278, 1)
(14442685, 1)
(14442751, 1)
(14443153, 1)
(14443234, 1)
(14443882, 1)
(14444221, 1)
(14445087, 1)
(14500175, 1)
(14502365, 1)
(14503915, 1)
(14590241, 1)
(14590508, 1)
(14595392, 1)
(14601094, 1)
(14631279, 1)
(14639377, 1)
(14639539, 1)
(14650529, 2)
(14705914, 1)
(14706871, 1)
(14708271, 1)
(14708423, 1)
(14709676, 1)
(14710907, 1)
(14711772, 1)
(14712820, 1)
(14731815, 1)
(14747593, 1)
(14768278, 1)
(14768420, 1)
(14819266, 1)
(14819445, 1)
(14854476, 1)
(14855632, 1)
(14856277, 1)
(14857380, 1)
(14857670, 1)
(14867585, 2)
(14879375, 1)
(14897102, 2)
(14899402, 1)
(14906060, 1)
(14907580, 1)
(14907703, 1)
(14909154, 1)
(14929805, 1)
(14929930, 1)
(14931746, 1)
(14932063, 1)
(14932198, 1)
(14932862, 1)
(14933234, 1)
(14933487, 1)
(14934116, 1)
(14935671, 1)
(14956595, 1)
(14957712, 1)
(14978625, 1)
(14978812, 1)
(14979107, 1)
(14979289, 1)
(14979397, 1)
(14979660, 1)
(14979724, 1)
(14980255, 1)
(14980352, 1)
(14980400, 2)
(14980902, 1)
(14981372, 1)
(14981514, 1)
(14981577, 1)
(14982288, 1)
(14982619, 1)
(14982935, 1)
(14985229, 1)
(15025772, 1)
(15027020, 1)
(15065502, 2)
(15093575, 2)
(15104203, 1)
(15131598, 2)
(15133108, 1)
(15134512, 1)
(15134578, 1)
(15135309, 1)
(15135442, 1)
(15138089, 1)
(15151015, 1)
(15157220, 2)
(15157497, 1)
(15161691, 1)
(15161984, 1)
(15169281, 1)
(15202214, 2)
(15255849, 1)
(15260031, 2)
(15270960, 1)
(15281999, 1)
(15310742, 1)
(15311702, 1)
(15311890, 1)
(15313068, 1)
(15330492, 1)
(15332040, 1)
(15386511, 1)
(15387010, 1)
(15424024, 1)
(15462318, 1)
(15464442, 1)
(15529106, 1)
(15545493, 2)
(15553512, 1)
(15562233, 1)
(15564747, 1)
(15564888, 1)
(15565318, 1)
(15565450, 1)
(15569665, 1)
(15570458, 1)
(15582431, 1)
(15583096, 1)
(15590599, 1)
(15610649, 1)
(15632438, 1)
(15632649, 1)
(15635108, 1)
(15635587, 1)
(15636401, 1)
(15636951, 1)
(15637817, 1)
(15642275, 1)
(15645605, 1)
(15650060, 1)
(15654274, 1)
(15656916, 1)
(15692070, 1)
(15702122, 1)
(15704680, 1)
(15704747, 1)
(15705737, 1)
(15707070, 1)
(15725360, 2)
(15735831, 1)
(15744211, 1)
(15746131, 1)
(15746588, 1)
(15747146, 1)
(15747429, 1)
(15748230, 1)
(15748358, 1)
(15748576, 1)
(15750102, 1)
(15750916, 1)
(15753074, 1)
(15754125, 1)
(15754342, 1)
(15754680, 1)
(15754895, 1)
(15754966, 1)
(15755985, 1)
(15756673, 1)
(15757979, 1)
(15761310, 1)
(15762018, 2)
(15819475, 1)
(15824128, 1)
(15827645, 1)
(15836665, 1)
(15839461, 1)
(15908206, 1)
(15908300, 1)
(15931723, 2)
(15947587, 1)
(15973614, 1)
(16005765, 1)
(16044235, 1)
(16045372, 1)
(16046823, 2)
(16052481, 2)
(16094381, 1)
(16116968, 1)
(16137242, 1)
(16138649, 1)
(16139164, 1)
(16139793, 1)
(16142686, 1)
(16142859, 1)
(16179571, 2)
(16183950, 1)
(16184234, 2)
(16187526, 1)
(16187827, 1)
(16195241, 1)
(16209897, 2)
(16213881, 1)
(16214123, 1)
(16214749, 1)
(16216601, 1)
(16216932, 1)
(16219483, 1)
(16222870, 1)
(16228458, 1)
(16257248, 1)
(16258649, 1)
(16258946, 1)
(16259464, 1)
(16259684, 1)
(16294331, 1)
(16295330, 1)
(16295496, 1)
(16296192, 1)
(16304898, 1)
(16305292, 1)
(16305488, 1)
(16310771, 1)
(16318703, 1)
(16335550, 1)
(16338054, 1)
(16338840, 1)
(16339884, 1)
(16418162, 1)
(16419649, 2)
(16420210, 1)
(16422631, 1)
(16428588, 2)
(16432982, 1)
(16433571, 1)
(16434178, 1)
(16435920, 1)
(16438504, 1)
(16476842, 1)
(16479773, 1)
(16481844, 2)
(16488736, 1)
(16488893, 1)
(16489948, 1)
(16490153, 1)
(16490254, 1)
(16490343, 1)
(16490926, 1)
(16491664, 1)
(16492046, 1)
(16492181, 1)
(16492341, 1)
(16492513, 1)
(16492837, 1)
(16492899, 1)
(16493965, 1)
(16494691, 1)
(16495200, 1)
(16517221, 1)
(16540283, 1)
(16540639, 1)
(16540761, 1)
(16541396, 1)
(16544058, 1)
(16544532, 1)
(16545640, 1)
(16560723, 2)
(16560894, 1)
(16591944, 2)
(16607712, 1)
(16610154, 1)
(16610903, 1)
(16616838, 1)
(16643116, 1)
(16652614, 2)
(16655753, 2)
(16662389, 2)
(16667697, 1)
(16668246, 1)
(16671960, 1)
(16676108, 2)
(16676906, 1)
(16677632, 1)
(16678352, 1)
(16679197, 1)
(16680941, 1)
(16681116, 1)
(16681209, 1)
(16681913, 1)
(16703109, 2)
(16703441, 1)
(16704067, 1)
(16704573, 1)
(16704964, 1)
(16707932, 1)
(16740309, 2)
(16745605, 1)
(16751118, 2)
(16773958, 1)
(16775184, 1)
(16779640, 1)
(16781615, 1)
(16783307, 1)
(16784575, 1)
(16785422, 2)
(16817933, 1)
(16819436, 1)
(16820164, 1)
(16821272, 1)
(16849224, 2)
(16855745, 1)
(16857794, 1)
(16857863, 1)
(16858227, 1)
(16859851, 1)
(16861655, 1)
(16874046, 2)
(16879619, 1)
(16881551, 1)
(16881856, 2)
(16884282, 1)
(16898652, 1)
(16905671, 1)
(16906426, 1)
(16908054, 1)
(16911624, 1)
(16913468, 1)
(16915064, 2)
(16915396, 1)
(16915570, 1)
(16915871, 1)
(16916065, 1)
(16916776, 1)
(16916836, 1)
(16916928, 1)
(16923800, 1)
(16926238, 1)
(16927536, 1)
(16929250, 1)
(16930231, 1)
(16931424, 1)
(16957831, 1)
(16957927, 1)
(16969447, 1)
(16995283, 2)
(16999949, 1)
(17001062, 1)
(17003426, 1)
(17007423, 2)
(17016936, 1)
(17019176, 1)
(17020805, 1)
(17020906, 1)
(17022070, 1)
(17022208, 1)
(17022677, 1)
(17025744, 1)
(17026339, 1)
(17027037, 1)
(17027770, 1)
(17028956, 1)
(17033387, 1)
(17033887, 1)
(17038114, 1)
(17038181, 1)
(17072830, 1)
(17072913, 1)
(17073243, 1)
(17073787, 1)
(17074629, 1)
(17074913, 1)
(17075449, 1)
(17075568, 1)
(17076671, 1)
(17076926, 1)
(17077358, 1)
(17077432, 1)
(17077535, 2)
(17078100, 1)
(17078200, 1)
(17078915, 1)
(17079593, 1)
(17079933, 1)
(17080179, 1)
(17081632, 1)
(17088414, 1)
(17089502, 1)
(17090427, 1)
(17098016, 1)
(17098332, 1)
(17098545, 1)
(17100705, 1)
(17102944, 1)
(17113411, 2)
(17120784, 1)
(17139424, 1)
(17142856, 1)
(17143706, 1)
(17144955, 1)
(17146520, 1)
(17147659, 1)
(17165255, 1)
(17165792, 1)
(17166223, 1)
(17166312, 1)
(17166917, 1)
(17167449, 1)
(17168325, 1)
(17168814, 1)
(17170378, 1)
(17172577, 2)
(17186663, 1)
(17214581, 2)
(17219846, 1)
(17220294, 1)
(17220474, 1)
(17240112, 1)
(17240736, 1)
(17241049, 1)
(17241545, 1)
(17241918, 1)
(17242325, 1)
(17243026, 1)
(17243737, 1)
(17245682, 1)
(17245798, 1)
(17247955, 1)
(17248305, 1)
(17249230, 1)
(17263538, 1)
(17266084, 1)
(17269204, 2)
(17269470, 1)
(17269635, 1)
(17270737, 1)
(17313950, 2)
(17353141, 2)
(17381092, 2)
(17424446, 2)
(17434469, 2)
(17439975, 2)
(17441454, 2)
(17441998, 1)
(17443647, 1)
(17443708, 1)
(17443824, 1)
(17445170, 1)
(17445421, 1)
(17446076, 1)
(17447209, 1)
(17447903, 1)
(17448045, 1)
(17448160, 1)
(17450245, 1)
(17450465, 1)
(17511113, 1)
(17512358, 1)
(17516996, 1)
(17517348, 1)
(17518652, 1)
(17520985, 1)
(17521230, 1)
(17532435, 1)
(17576231, 2)
(17581659, 2)
(17608817, 1)
(17628266, 1)
(17641922, 2)
(17642447, 2)
(17648483, 2)
(17663070, 1)
(17663305, 1)
(17663419, 1)
(17664832, 1)
(17665010, 1)
(17665857, 1)
(17666901, 1)
(17667969, 1)
(17668355, 1)
(17668429, 1)
(17671746, 1)
(17673428, 1)
(17701385, 1)
(17714513, 1)
(17714785, 1)
(17714997, 1)
(17720089, 1)
(17720355, 2)
(17720695, 1)
(17722918, 1)
(17725494, 1)
(17728687, 1)
(17734616, 1)
(17734799, 1)
(17749458, 1)
(17758793, 1)
(17770665, 1)
(17780207, 1)
(17783517, 1)
(17817255, 1)
(17817674, 1)
(17821031, 1)
(17821208, 1)
(17821602, 1)
(17825116, 1)
(17828711, 1)
(17830013, 1)
(17830185, 1)
(17832118, 1)
(17834700, 1)
(17850896, 1)
(17851603, 1)
(17851748, 1)
(17851925, 1)
(17852062, 1)
(17853159, 1)
(17854426, 1)
(17859036, 1)
(17859637, 1)
(17860565, 1)
(17863179, 1)
(17864858, 1)
(17878390, 1)
(17903268, 2)
(17977823, 2)
(18007942, 2)
(18022589, 1)
(18022768, 1)
(18023272, 1)
(18023636, 2)
(18023752, 1)
(18027305, 1)
(18032952, 1)
(18037366, 1)
(18052443, 2)
(18056114, 1)
(18058708, 1)
(18113539, 1)
(18155141, 1)
(18180122, 1)
(18180270, 1)
(18180736, 1)
(18181324, 1)
(18181494, 1)
(18183510, 1)
(18183894, 1)
(18184050, 1)
(18186207, 1)
(18189199, 1)
(18189494, 1)
(18190865, 1)
(18191072, 1)
(18192359, 1)
(18192539, 1)
(18247507, 1)
(18249737, 1)
(18251485, 1)
(18253084, 1)
(18253226, 1)
(18253556, 1)
(18256740, 1)
(18261231, 1)
(18275430, 1)
(18275639, 1)
(18322044, 1)
(18323841, 1)
(18325133, 1)
(18340717, 1)
(18342710, 1)
(18342949, 1)
(18343370, 1)
(18344263, 1)
(18344676, 1)
(18344972, 1)
(18345593, 1)
(18386642, 1)
(18391967, 2)
(18395655, 2)
(18396574, 2)
(18399256, 1)
(18401141, 2)
(18406712, 1)
(18414261, 1)
(18449897, 1)
(18450082, 1)
(18452042, 2)
(18453725, 1)
(18454127, 1)
(18454761, 1)
(18456246, 1)
(18456781, 1)
(18456903, 1)
(18457205, 1)
(18466531, 1)
(18486131, 1)
(18486617, 1)
(18487749, 1)
(18488127, 1)
(18490559, 1)
(18493311, 1)
(18531040, 1)
(18531438, 1)
(18533946, 1)
(18534478, 1)
(18551754, 1)
(18552219, 1)
(18552410, 1)
(18589004, 2)
(18592535, 1)
(18592767, 1)
(18594065, 1)
(18598991, 1)
(18614379, 1)
(18640057, 2)
(18649063, 1)
(18679752, 2)
(18739944, 1)
(18771101, 2)
(18801070, 1)
(18847062, 2)
(18853784, 2)
(18858411, 2)
(18860498, 1)
(18860690, 1)
(18861103, 1)
(18861631, 1)
(18862466, 1)
(18862989, 1)
(18879254, 2)
(18885978, 2)
(18911994, 1)
(18929732, 1)
(18929807, 1)
(18930257, 1)
(18930406, 1)
(18930668, 1)
(18931000, 1)
(18931196, 1)
(18933860, 2)
(18937629, 1)
(18954328, 2)
(18962752, 1)
(18963047, 1)
(18963677, 1)
(18963885, 1)
(18964128, 1)
(18964429, 1)
(18965782, 1)
(18966949, 1)
(18967747, 1)
(18968163, 1)
(18969355, 1)
(18970148, 1)
(18970280, 1)
(18971662, 1)
(18971943, 1)
(18974345, 1)
(18976089, 1)
(19014807, 2)
(19027779, 1)
(19029213, 2)
(19031866, 1)
(19032534, 1)
(19032747, 1)
(19055711, 1)
(19057290, 1)
(19059009, 1)
(19088183, 1)
(19089113, 1)
(19089878, 1)
(19090244, 1)
(19091937, 1)
(19092159, 1)
(19092724, 1)
(19093857, 2)
(19094743, 1)
(19096885, 1)
(19097106, 1)
(19137469, 1)
(19174933, 1)
(19176883, 1)
(19178862, 1)
(19179773, 1)
(19180885, 1)
(19181189, 1)
(19198669, 1)
(19201365, 1)
(19204491, 1)
(19206555, 1)
(19212373, 1)
(19218919, 1)
(19219014, 1)
(19222974, 1)
(19227989, 1)
(19228423, 2)
(19231003, 2)
(19235423, 1)
(19235673, 2)
(19245431, 1)
(19247746, 2)
(19253133, 1)
(19254634, 1)
(19255422, 1)
(19287006, 1)
(19323312, 1)
(19323672, 1)
(19323951, 1)
(19329353, 1)
(19329801, 1)
(19366782, 1)
(19367863, 1)
(19368128, 1)
(19414063, 2)
(19419785, 2)
(19427487, 1)
(19427705, 1)
(19429885, 1)
(19431407, 1)
(19442742, 1)
(19460874, 1)
(19464849, 1)
(19469927, 1)
(19470835, 1)
(19471163, 1)
(19518102, 2)
(19522291, 2)
(19525579, 1)
(19531806, 2)
(19534125, 1)
(19535527, 2)
(19539552, 2)
(19543082, 1)
(19547469, 1)
(19550044, 1)
(19550191, 1)
(19551309, 1)
(19551439, 1)
(19551498, 1)
(19552067, 1)
(19553382, 1)
(19553567, 1)
(19553888, 1)
(19555667, 1)
(19555840, 1)
(19556010, 1)
(19557172, 1)
(19559274, 1)
(19577152, 1)
(19577429, 1)
(19577659, 1)
(19588863, 1)
(19589876, 1)
(19590138, 1)
(19621559, 1)
(19622717, 1)
(19623016, 1)
(19623338, 1)
(19623673, 1)
(19624195, 1)
(19625007, 1)
(19625608, 1)
(19626343, 1)
(19626774, 1)
(19627691, 1)
(19627849, 1)
(19628156, 1)
(19628963, 1)
(19629990, 1)
(19630378, 1)
(19661267, 1)
(19661356, 1)
(19661483, 1)
(19670326, 1)
(19670708, 1)
(19681604, 1)
(19689815, 1)
(19692531, 1)
(19692799, 1)
(19693652, 1)
(19694269, 1)
(19698197, 1)
(19700883, 1)
(19703060, 1)
(19703499, 1)
(19780105, 1)
(19784056, 1)
(19785914, 1)
(19786331, 1)
(19789358, 1)
(19790287, 1)
(19794481, 2)
(19799059, 1)
(19799238, 1)
(19802955, 1)
(19817404, 1)
(19825774, 2)
(19870789, 1)
(19872446, 1)
(19872555, 1)
(19915209, 1)
(19934635, 1)
(19935688, 2)
(19937293, 1)
(19938239, 1)
(19938875, 1)
(19939459, 1)
(19968041, 1)
(19969738, 1)
(19973766, 1)
(19996962, 1)
(19997344, 1)
(19997622, 1)
(19998400, 1)
(19998900, 1)
(19999728, 1)
(19999918, 1)
(20001395, 1)
(20028252, 1)
(20031411, 1)
(20057894, 2)
(20061644, 1)
(20063334, 1)
(20072860, 1)
(20074625, 1)
(20075084, 1)
(20076632, 1)
(20077324, 1)
(20077949, 1)
(20078059, 1)
(20082738, 1)
(20086398, 2)
(20092255, 2)
(20094145, 2)
(20114300, 1)
(20114370, 1)
(20117665, 1)
(20119075, 2)
(20119411, 2)
(20120160, 1)
(20125163, 1)
(20125524, 1)
(20138394, 1)
(20140983, 1)
(20142342, 1)
(20143190, 1)
(20145074, 1)
(20145385, 1)
(20147453, 1)
(20149527, 1)
(20151990, 1)
(20152419, 1)
(20153228, 1)
(20155250, 1)
(20155695, 1)
(20161813, 2)
(20171913, 2)
(20186534, 2)
(20195437, 1)
(20202312, 1)
(20202612, 1)
(20202874, 1)
(20203122, 1)
(20221445, 1)
(20221514, 1)
(20221577, 1)
(20221699, 1)
(20226585, 1)
(20227543, 1)
(20227953, 1)
(20240150, 1)
(20241341, 1)
(20242497, 1)
(20242879, 1)
(20243099, 1)
(20244044, 1)
(20262254, 2)
(20262549, 1)
(20262663, 1)
(20262950, 1)
(20300049, 2)
(20309418, 1)
(20312119, 1)
(20312429, 1)
(20314400, 1)
(20335389, 1)
(20342461, 2)
(20357929, 1)
(20358358, 1)
(20358748, 1)
(20361111, 1)
(20425781, 1)
(20425926, 1)
(20426412, 1)
(20427454, 1)
(20435046, 1)
(20450743, 1)
(20460028, 1)
(20463048, 2)
(20494600, 1)
(20495650, 1)
(20502978, 1)
(20505461, 1)
(20540958, 2)
(20543124, 1)
(20545250, 2)
(20552620, 2)
(20563006, 1)
(20581587, 1)
(20585515, 1)
(20585907, 1)
(20594719, 1)
(20595021, 1)
(20600292, 1)
(20613624, 1)
(20618987, 1)
(20640713, 2)
(20666448, 1)
(20674437, 2)
(20681672, 1)
(20704104, 1)
(20705664, 1)
(20734221, 2)
(20744610, 2)
(20753606, 1)
(20753643, 2)
(20791163, 1)
(20793177, 1)
(20794435, 2)
(20797976, 2)
(20801723, 2)
(20821275, 1)
(20850590, 2)
(20868235, 1)
(20871094, 2)
(20875195, 2)
(20899760, 1)
(20901069, 1)
(20901913, 1)
(20903631, 1)
(20911268, 2)
(20916879, 2)
(20922188, 2)
(20942168, 1)
(20945294, 1)
(20946186, 2)
(20949636, 1)
(20949783, 1)
(20951382, 1)
(20956200, 1)
(20963925, 1)
(20968186, 1)
(20970157, 1)
(20971037, 1)
(20971563, 2)
(20972436, 1)
(20972890, 1)
(20975082, 1)
(20976474, 1)
(20977095, 1)
(20978331, 1)
(20978515, 1)
(21010470, 2)
(21042493, 1)
(21062879, 1)
(21065379, 1)
(21068286, 1)
(21069552, 1)
(21070082, 1)
(21071517, 1)
(21071664, 1)
(21071854, 1)
(21073726, 1)
(21073800, 1)
(21080090, 1)
(21080982, 1)
(21094059, 1)
(21113417, 2)
(21125440, 1)
(21125883, 1)
(21126640, 1)
(21128766, 1)
(21129544, 1)
(21131625, 1)
(21132131, 1)
(21159709, 2)
(21165655, 1)
(21169579, 2)
(21173873, 1)
(21192865, 1)
(21200528, 1)
(21202736, 1)
(21203113, 1)
(21206196, 1)
(21223386, 1)
(21224621, 1)
(21226255, 1)
(21229471, 1)
(21233722, 1)
(21238520, 1)
(21239101, 1)
(21239554, 1)
(21240016, 1)
(21240281, 1)
(21240527, 1)
(21240949, 1)
(21241122, 1)
(21241316, 1)
(21241586, 1)
(21242353, 1)
(21242705, 1)
(21243069, 1)
(21243311, 1)
(21243867, 1)
(21243974, 1)
(21244979, 1)
(21245621, 1)
(21247463, 1)
(21249346, 1)
(21249397, 1)
(21250297, 1)
(21253130, 1)
(21254186, 1)
(21254640, 1)
(21255066, 1)
(21255443, 1)
(21258956, 1)
(21273477, 1)
(21316349, 2)
(21320283, 1)
(21322250, 1)
(21323100, 1)
(21323246, 1)
(21323360, 1)
(21323594, 1)
(21324537, 1)
(21324690, 1)
(21326969, 1)
(21332458, 1)
(21334047, 1)
(21336905, 1)
(21338096, 1)
(21340272, 1)
(21346846, 1)
(21348361, 1)
(21349870, 1)
(21358493, 1)
(21378851, 2)
(21391251, 2)
(21399983, 2)
(21406711, 2)
(21421076, 2)
(21431038, 2)
(21440225, 1)
(21442338, 1)
(21446933, 1)
(21448587, 1)
(21457792, 1)
(21466897, 1)
(21472829, 2)
(21477138, 2)
(21482608, 1)
(21483186, 2)
(21486335, 1)
(21486420, 1)
(21486765, 1)
(21487176, 1)
(21487294, 1)
(21487458, 1)
(21490394, 1)
(21493520, 1)
(21494048, 1)
(21494286, 1)
(21495567, 1)
(21496023, 1)
(21500211, 2)
(21506939, 2)
(21507211, 1)
(21507267, 1)
(21507477, 1)
(21508365, 1)
(21508540, 1)
(21508904, 1)
(21509631, 1)
(21509738, 1)
(21511481, 1)
(21512239, 1)
(21551160, 2)
(21552286, 1)
(21564261, 2)
(21568819, 1)
(21574800, 1)
(21628783, 1)
(21630475, 1)
(21636355, 1)
(21650752, 1)
(21650915, 1)
(21651081, 1)
(21651464, 1)
(21651972, 1)
(21652486, 1)
(21652784, 1)
(21653203, 1)
(21659255, 1)
(21662374, 1)
(21674772, 1)
(21676545, 1)
(21683757, 1)
(21704499, 2)
(21713430, 2)
(21718344, 2)
(21718563, 2)
(21737877, 1)
(21739890, 1)
(21740203, 1)
(21741164, 1)
(21741572, 1)
(21741905, 1)
(21742929, 1)
(21743037, 1)
(21763205, 2)
(21790777, 2)
(21796149, 1)
(21812119, 2)
(21815171, 1)
(21816098, 2)
(21818711, 1)
(21818999, 1)
(21877361, 1)
(21877802, 1)
(21893717, 1)
(21902874, 1)
(21907472, 1)
(21923358, 1)
(21924235, 2)
(21930648, 2)
(21945787, 2)
(21948424, 1)
(21948812, 1)
(21949022, 1)
(21949244, 1)
(21949416, 1)
(21949799, 1)
(21950693, 1)
(21951678, 1)
(21952113, 1)
(21952714, 1)
(21953653, 1)
(21953812, 1)
(21955770, 1)
(21957617, 1)
(21973928, 1)
(21976032, 1)
(21976563, 1)
(21977042, 1)
(21977102, 1)
(21977978, 1)
(21978505, 1)
(21979037, 1)
(21979356, 1)
(21979878, 1)
(21980518, 1)
(21985488, 1)
(22017269, 1)
(22017752, 1)
(22019206, 1)
(22019497, 1)
(22020503, 1)
(22020826, 1)
(22023981, 1)
(22025393, 1)
(22026465, 1)
(22026805, 1)
(22027775, 1)
(22035834, 1)
(22109496, 1)
(22109820, 2)
(22119063, 2)
(22124326, 1)
(22134225, 2)
(22138836, 1)
(22141152, 1)
(22143456, 1)
(22151587, 2)
(22176203, 2)
(22178032, 1)
(22182945, 1)
(22183108, 1)
(22185727, 1)
(22190057, 1)
(22191462, 1)
(22192633, 1)
(22194851, 1)
(22201994, 1)
(22202153, 1)
(22210520, 2)
(22212730, 1)
(22213916, 1)
(22214804, 1)
(22215025, 1)
(22215723, 1)
(22216010, 1)
(22216344, 1)
(22217340, 1)
(22217507, 1)
(22217878, 1)
(22218050, 1)
(22218421, 1)
(22219936, 1)
(22220535, 1)
(22221285, 1)
(22222337, 1)
(22222596, 2)
(22235996, 2)
(22238901, 2)
(22241763, 2)
(22241816, 1)
(22241914, 1)
(22242173, 1)
(22242858, 1)
(22243173, 1)
(22243649, 1)
(22244254, 1)
(22244423, 1)
(22244599, 1)
(22245033, 1)
(22245496, 1)
(22246450, 1)
(22247968, 1)
(22248478, 1)
(22250451, 1)
(22250727, 1)
(22250792, 1)
(22252030, 1)
(22252788, 1)
(22253003, 1)
(22253763, 1)
(22253878, 1)
(22255421, 1)
(22258548, 1)
(22258834, 1)
(22297907, 1)
(22298657, 1)
(22303422, 1)
(22309277, 1)
(22313466, 1)
(22315779, 1)
(22316152, 1)
(22318357, 1)
(22320258, 1)
(22324060, 1)
(22329012, 1)
